res_id,name,establishment,city,locality,cuisines,average_cost_for_two,price_range,currency,aggregate_rating,rating_text,votes,photo_count,delivery,takeaway
18924078,The Belgian Waffle Co.,Dessert Parlour,Bhubaneshwar,Patrapada,"Desserts, Beverages",300,1,Rs.,3.9,Good,46,45,1,-1
2901847,Giani,Quick Bites,Bhubaneshwar,Sahid Nagar,Desserts,250,1,Rs.,3.8,Good,83,8,1,-1
19125644,The Cream Factory,Dessert Parlour,Bhubaneshwar,Jatni,Desserts,200,1,Rs.,3.6,Good,22,1,-1,-1
2901548,Giani,Dessert Parlour,Bhubaneshwar,Chandrasekharpur,"Ice Cream, Desserts",300,1,Rs.,3.8,Good,43,24,1,-1
19004915,Zero Degree,Dessert Parlour,Bhubaneshwar,Patia,"Ice Cream, Beverages",200,1,Rs.,3.8,Good,25,32,1,-1
2900391,Brown & Cream Parlour,Dessert Parlour,Bhubaneshwar,Kharabela Nagar,"Desserts, Bakery",500,2,Rs.,3.6,Good,32,49,-1,-1
18784811,Kulfiano,Dessert Parlour,Bhubaneshwar,Rasulgarh,Ice Cream,170,1,Rs.,4.0,Very Good,26,29,1,-1
18836855,Waffle Bites,Dessert Parlour,Bhubaneshwar,Sahid Nagar,Desserts,300,1,Rs.,3.9,Good,39,14,1,-1
19032040,Waffle House,Dessert Parlour,Bhubaneshwar,Sahid Nagar,"Desserts, Beverages, Cafe",350,1,Rs.,3.6,Good,9,45,1,-1
2900591,Kwality Wall's,Dessert Parlour,Bhubaneshwar,"Hotel Pushpak, Lakshmi Sagar",Ice Cream,150,1,Rs.,3.6,Good,22,14,1,-1
18785181,Auntie Anne's,Café,Bhubaneshwar,Sahid Nagar,"Cafe, Desserts, Bakery",300,1,Rs.,3.4,Average,27,11,1,-1
18075637,VGA Ice Cream,Dessert Parlour,Bhubaneshwar,Patia,Ice Cream,250,1,Rs.,3.5,Good,25,32,-1,-1
2900622,Kwality Wall's,Dessert Parlour,Bhubaneshwar,Unit 4,Ice Cream,150,1,Rs.,3.7,Good,25,22,-1,-1
18952407,Baskin Robbins,Dessert Parlour,Bhubaneshwar,Sahid Nagar,"Ice Cream, Beverages",200,1,Rs.,3.7,Good,17,94,1,-1
18699904,Mad Over Brownies,Dessert Parlour,Bhubaneshwar,Kharabela Nagar,Desserts,150,1,Rs.,3.6,Good,30,5,-1,-1
2901869,Amul,Quick Bites,Bhubaneshwar,Patia,Ice Cream,300,1,Rs.,3.4,Average,18,29,-1,-1
18928665,Creme Shakes,Dessert Parlour,Bhubaneshwar,Patia,"Desserts, Ice Cream, Beverages",300,1,Rs.,3.5,Good,15,4,1,-1
19012611,Cremeshakes,Dessert Parlour,Bhubaneshwar,Jagmohan Nagar,"Desserts, Ice Cream, Beverages",300,1,Rs.,3.4,Average,14,0,1,-1
2900499,Celesty Ice Cream,Dessert Parlour,Bhubaneshwar,Nayapalli,Ice Cream,200,1,Rs.,3.5,Good,21,8,-1,-1
19046492,Natural's Ice Cream Parlour,Dessert Parlour,Bhubaneshwar,Jayadev Vihar,"Ice Cream, Desserts",150,1,Rs.,3.4,Average,11,4,1,-1
19016631,Baskin Robbins,Dessert Parlour,Bhubaneshwar,Patia,"Ice Cream, Beverages",200,1,Rs.,3.6,Good,13,90,1,-1
18942499,Giani,Quick Bites,Bhubaneshwar,Patrapada,Desserts,250,1,Rs.,3.5,Good,10,3,1,-1
18942412,Giani,Quick Bites,Bhubaneshwar,Ashok Nagar,Desserts,250,1,Rs.,3.3,Average,7,5,1,-1
19011338,Baskin Robbins,Dessert Parlour,Bhubaneshwar,Kharabela Nagar,"Ice Cream, Beverages",200,1,Rs.,3.5,Good,9,89,1,-1
19007189,Creme Berry,Dessert Parlour,Bhubaneshwar,Jagmohan Nagar,"Desserts, Ice Cream, Beverages",300,1,Rs.,3.3,Average,7,1,1,-1
18942440,Giani,Quick Bites,Bhubaneshwar,Sahid Nagar,Desserts,250,1,Rs.,3.4,Average,7,1,1,-1
19044992,Falooda Corner,Dessert Parlour,Bhubaneshwar,Surya Nagar,"Desserts, Beverages",250,1,Rs.,3.4,Average,7,3,-1,-1
18794325,Brown & Cream Parlour,Dessert Parlour,Bhubaneshwar,Jayadev Vihar,Unknown,500,2,Rs.,0.0,Not rated,3,5,1,-1
19120776,Creme Shakes,Dessert Parlour,Bhubaneshwar,"BMC Bhawani Mall, Sahid Nagar","Desserts, Ice Cream, Beverages",300,1,Rs.,0.0,Not rated,1,1,1,-1
2900484,Kwality Wall's,Dessert Parlour,Bhubaneshwar,Sahid Nagar,Ice Cream,250,1,Rs.,3.2,Average,4,0,-1,-1
19121419,Creme Berry,Dessert Parlour,Bhubaneshwar,"BMC Bhawani Mall, Sahid Nagar","Desserts, Ice Cream, Beverages",300,1,Rs.,0.0,Not rated,0,0,1,-1
18701177,Kwality Wall's Happiness Station,Dessert Parlour,Bhubaneshwar,Khandagiri,Ice Cream,200,1,Rs.,0.0,Not rated,2,1,-1,-1
18940515,Celesty Ice Cream,Dessert Parlour,Bhubaneshwar,Jatni,Ice Cream,200,1,Rs.,0.0,Not rated,1,0,-1,-1
2901871,Kwality Wall's Happiness Station,Quick Bites,Bhubaneshwar,Patia,Ice Cream,200,1,Rs.,0.0,Not rated,1,1,-1,-1
18974629,Fusion Twist,Dessert Parlour,Bhubaneshwar,Chandrasekharpur,"Ice Cream, Beverages",250,1,Rs.,0.0,Not rated,0,0,-1,-1
2900562,Richard's Kitchen & Coffee Bar,Café,Bhubaneshwar,Patia,"Cafe, Chinese, Fast Food, Seafood",500,2,Rs.,4.0,Very Good,700,535,1,-1
18317685,Cafe Frespresso,Café,Bhubaneshwar,Patia,Cafe,500,2,Rs.,3.9,Good,284,244,1,-1
18377283,Cha cTea,Café,Bhubaneshwar,Sahid Nagar,"Cafe, Tea",500,2,Rs.,3.9,Good,216,414,1,-1
2901654,Stark Bistro,Café,Bhubaneshwar,Patia,Cafe,600,2,Rs.,4.1,Very Good,227,244,-1,-1
2900778,Cha cTea,Café,Bhubaneshwar,Patia,"Tea, Cafe, Sandwich, Italian, Pizza",500,2,Rs.,3.9,Good,143,263,1,-1
2900459,Let's Go Bananas,Café,Bhubaneshwar,BJB Nagar,"Cafe, Continental",400,1,Rs.,3.5,Good,197,169,-1,-1
2900118,Cafe Coffee Day,Café,Bhubaneshwar,Kharabela Nagar,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,3.9,Good,170,226,-1,-1
18755425,Coffeekery,Bakery,Bhubaneshwar,Sahid Nagar,"Bakery, Cafe",400,1,Rs.,4.0,Very Good,111,135,-1,-1
2901582,Honey Bliss,Bakery,Bhubaneshwar,Patia,"Continental, Chinese, Bakery, Cafe, Momos",600,2,Rs.,3.4,Average,151,180,-1,-1
19020936,Bocca Cafe,Café,Bhubaneshwar,Patia,"Cafe, Healthy Food",450,1,Rs.,4.0,Very Good,56,100,1,-1
2900121,Cafe Coffee Day,Café,Bhubaneshwar,Patia,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,3.9,Good,132,106,-1,-1
2900117,Cafe Coffee Day,Café,Bhubaneshwar,Jayadev Vihar,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,3.7,Good,98,99,-1,-1
18966198,Snark Bite,Café,Bhubaneshwar,Jayadev Vihar,"Italian, Fast Food, Beverages",200,1,Rs.,3.6,Good,75,90,-1,-1
2900120,Cafe Coffee Day,Café,Bhubaneshwar,Baramunda,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,3.7,Good,77,52,1,-1
2900122,Cafe Coffee Day,Café,Bhubaneshwar,Surya Nagar,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,3.6,Good,57,47,1,-1
2900116,Cafe Coffee Day,Café,Bhubaneshwar,BJB Nagar,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,3.3,Average,55,37,1,-1
18755554,Steamin' Cups,Café,Bhubaneshwar,Patia,"Coffee, Fast Food",400,1,Rs.,3.5,Good,51,50,-1,-1
2902123,Chai Break,Casual Dining,Bhubaneshwar,Sahid Nagar,"North Indian, Chinese, Italian, Pizza, Biryani",750,2,Rs.,3.6,Good,44,35,1,-1
2901503,Italian Bakery Cafe,Bakery,Bhubaneshwar,Nayapalli,"Bakery, Cafe",500,2,Rs.,3.2,Average,75,28,-1,-1
18824034,Cookies- The Cake Cafe,Café,Bhubaneshwar,Khandagiri,"Cafe, Bakery",500,2,Rs.,3.3,Average,19,40,1,-1
2901481,Pokrizzz,Café,Bhubaneshwar,BJB Nagar,"Cafe, Bakery",400,1,Rs.,3.0,Average,31,23,-1,-1
2900545,Cafe Coffee Day,Café,Bhubaneshwar,Lakshmi Sagar,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,3.3,Average,21,15,1,-1
18854163,Cafe Odisha,Café,Bhubaneshwar,Chandrasekharpur,"Cafe, Fast Food",350,1,Rs.,3.4,Average,21,9,-1,-1
18857108,Chopsticks Restro Cafe,Café,Bhubaneshwar,Rasulgarh,"Cafe, Chinese, Fast Food",500,2,Rs.,3.5,Good,23,26,-1,-1
18961711,The Chocolate House,Café,Bhubaneshwar,Patrapada,"Cafe, Biryani",500,2,Rs.,3.5,Good,14,37,1,-1
2902050,Thunder Cafe,Café,Bhubaneshwar,Chandrasekharpur,"Cafe, Fast Food",400,1,Rs.,3.3,Average,42,2,-1,-1
18824075,Coffee Day Beverages,Café,Bhubaneshwar,Baramunda,Cafe,250,1,Rs.,3.3,Average,8,19,1,-1
2901171,N5 Resturant and Coffee Bar,Café,Bhubaneshwar,Nayapalli,"Cafe, Biryani",600,2,Rs.,3.2,Average,18,8,1,-1
18962090,Cafe Coffee Day,Café,Bhubaneshwar,Sahid Nagar,"Beverages, Cafe, Sandwich, Fast Food",650,2,Rs.,0.0,Not rated,3,9,1,-1
18951985,Coffeekery,Bakery,Bhubaneshwar,Lakshmi Sagar,"Bakery, Cafe",400,1,Rs.,3.1,Average,6,18,-1,-1
19009652,Roasta,Café,Bhubaneshwar,Patia,"Bakery, Biryani, Burger, Mughlai",200,1,Rs.,3.2,Average,5,2,1,-1
18855744,Honey Bliss,Bakery,Bhubaneshwar,Khandagiri,"Bakery, Continental",600,2,Rs.,0.0,Not rated,3,4,-1,-1
2902147,Foodies Place,Café,Bhubaneshwar,Patia,"Italian, Continental, Desserts, Beverages",300,1,Rs.,0.0,Not rated,2,7,-1,-1
19034581,The Coffee House,Café,Bhubaneshwar,BJB Nagar,Cafe,500,2,Rs.,0.0,Not rated,1,0,1,-1
19139227,Chill Out,Café,Bhubaneshwar,Chandrasekharpur,Cafe,500,2,Rs.,0.0,Not rated,0,0,-1,-1
2900426,Mio Amore,Bakery,Bhubaneshwar,Sahid Nagar,"Fast Food, Bakery, Desserts",200,1,Rs.,4.0,Very Good,219,65,-1,-1
2900434,Mio Amore,Bakery,Bhubaneshwar,Patia,"Fast Food, Bakery, Desserts",200,1,Rs.,4.1,Very Good,245,56,-1,-1
18778791,Hola Cafe,Quick Bites,Bhubaneshwar,Patia,"North Indian, Biryani, Chinese, Salad",300,1,Rs.,3.9,Good,208,28,1,-1
2900062,Ten Minutes - Pal Heights,Bakery,Bhubaneshwar,"Pal Heights, Jayadev Vihar","Bakery, Fast Food",400,1,Rs.,3.9,Good,124,97,1,-1
2900412,Cream & Spicy,Bakery,Bhubaneshwar,Jagmohan Nagar,"Bakery, Desserts",200,1,Rs.,3.7,Good,70,99,1,-1
2900529,Cookies Premium,Bakery,Bhubaneshwar,Sahid Nagar,"Bakery, Fast Food",200,1,Rs.,3.5,Good,74,92,0,-1
18509082,Firangi Mithai,Bakery,Bhubaneshwar,Sahid Nagar,Bakery,250,1,Rs.,3.7,Good,72,71,1,-1
2900444,The Cake Room,Bakery,Bhubaneshwar,Nayapalli,Bakery,200,1,Rs.,3.7,Good,81,91,1,-1
2900430,Mio Amore,Bakery,Bhubaneshwar,Chandrasekharpur,"Fast Food, Bakery, Desserts",200,1,Rs.,3.9,Good,105,14,-1,-1
2901698,Monginis Cake Shop,Bakery,Bhubaneshwar,Kharabela Nagar,Bakery,200,1,Rs.,3.5,Good,42,63,1,-1
2900429,Mio Amore,Bakery,Bhubaneshwar,Nayapalli,"Fast Food, Bakery, Desserts",200,1,Rs.,3.9,Good,77,30,-1,-1
18747407,Mio Amore,Bakery,Bhubaneshwar,Patia,"Fast Food, Bakery, Desserts",200,1,Rs.,3.6,Good,59,16,1,-1
2900435,Mio Amore,Bakery,Bhubaneshwar,Jayadev Vihar,"Fast Food, Bakery, Desserts",200,1,Rs.,3.5,Good,55,14,-1,-1
2900433,Mio Amore,Bakery,Bhubaneshwar,Jagmohan Nagar,"Fast Food, Bakery, Desserts",200,1,Rs.,3.7,Good,48,17,-1,-1
18977107,Squish Chinese Food Court,Bakery,Bhubaneshwar,Bapuji Nagar,Bakery,400,1,Rs.,3.4,Average,15,25,1,-1
18698659,Brew Bakes,Bakery,Bhubaneshwar,Surya Nagar,Bakery,300,1,Rs.,3.6,Good,20,22,-1,-1
18699086,Bake Shop,Bakery,Bhubaneshwar,Khandagiri,"Desserts, Bakery",250,1,Rs.,3.4,Average,18,11,1,-1
2900343,Food Tricks,Quick Bites,Bhubaneshwar,Unit 4,"South Indian, Fast Food, Chinese",300,1,Rs.,3.4,Average,26,21,-1,-1
2901932,Monginis,Quick Bites,Bhubaneshwar,Nayapalli,Bakery,250,1,Rs.,3.5,Good,21,17,-1,-1
18745256,Angel Bakery,Bakery,Bhubaneshwar,Chandrasekharpur,Bakery,150,1,Rs.,3.1,Average,25,1,1,-1
18699643,Artsy Tartsy,Bakery,Bhubaneshwar,Sahid Nagar,Bakery,500,2,Rs.,3.5,Good,13,22,-1,-1
18966991,Mio Amore,Bakery,Bhubaneshwar,Jatni,"Fast Food, Bakery, Desserts",200,1,Rs.,3.7,Good,29,1,-1,-1
2900630,Cake Shop,Bakery,Bhubaneshwar,Sahid Nagar,Bakery,250,1,Rs.,3.5,Good,24,3,-1,-1
19127432,Paris Bakery,Bakery,Bhubaneshwar,Ashok Nagar,"Bakery, Fast Food",300,1,Rs.,0.0,Not rated,1,6,1,-1
18698757,Mio Amore,Bakery,Bhubaneshwar,Surya Nagar,"Fast Food, Bakery",200,1,Rs.,3.4,Average,18,8,-1,-1
18981766,Monginis Cake Shop,Bakery,Bhubaneshwar,Kalinga Nagar,Bakery,200,1,Rs.,3.5,Good,5,4,-1,-1
2901935,Mio Amore,Quick Bites,Bhubaneshwar,Nayapalli,Desserts,0,1,Rs.,3.4,Average,14,12,-1,-1
19128147,Paris Bakery,Bakery,Bhubaneshwar,Patia,"Bakery, Fast Food",300,1,Rs.,0.0,Not rated,1,7,1,-1
18698138,Paris Bakery,Bakery,Bhubaneshwar,Jagmohan Nagar,"Bakery, Fast Food",0,1,Rs.,3.4,Average,13,14,-1,-1
2901901,Pebble,Quick Bites,Bhubaneshwar,Patia,"Fast Food, Bakery, Rolls, Hot dogs, Ice Cream",200,1,Rs.,3.2,Average,4,13,-1,-1
2900641,Cookies,Bakery,Bhubaneshwar,Nayapalli,"Bakery, Fast Food",200,1,Rs.,2.9,Average,8,12,-1,-1
2900350,Cookies,Bakery,Bhubaneshwar,Nayapalli,"Bakery, Fast Food",200,1,Rs.,2.9,Average,11,12,-1,-1
2902110,Amigos Bakery,Bakery,Bhubaneshwar,Patia,Bakery,200,1,Rs.,3.1,Average,10,2,-1,-1
2901887,Tribeni Bakery,Quick Bites,Bhubaneshwar,Patia,Bakery,300,1,Rs.,3.2,Average,6,3,-1,-1
18698760,Moginis,Bakery,Bhubaneshwar,Surya Nagar,Bakery,300,1,Rs.,3.2,Average,7,3,-1,-1
18699391,Paris Bakery,Bakery,Bhubaneshwar,Satya Nagar,Bakery,200,1,Rs.,3.3,Average,12,1,-1,-1
18698606,Bakers Delite,Bakery,Bhubaneshwar,BJB Nagar,Bakery,200,1,Rs.,3.3,Average,6,14,-1,-1
18778062,Z Bakery,Bakery,Bhubaneshwar,Jayadev Vihar,"Bakery, Desserts",300,1,Rs.,2.9,Average,5,0,1,-1
2901814,Amelie’s Bake Shop,Bakery,Bhubaneshwar,Baramunda,Bakery,500,2,Rs.,0.0,Not rated,3,6,-1,-1
18798382,Monginis,Bakery,Bhubaneshwar,BJB Nagar,Bakery,150,1,Rs.,3.1,Average,4,0,-1,-1
18699919,Paris Bakery,Bakery,Bhubaneshwar,Kharabela Nagar,Bakery,250,1,Rs.,0.0,Not rated,2,3,-1,-1
18753498,Monginis Cake Shop,Bakery,Bhubaneshwar,Kharabela Nagar,Bakery,200,1,Rs.,0.0,Not rated,3,1,-1,-1
2900589,Essar Cake N Cafe,Bakery,Bhubaneshwar,Bapuji Nagar,Bakery,300,1,Rs.,3.0,Average,5,3,-1,-1
18858006,New Sensations,Bakery,Bhubaneshwar,Bapuji Nagar,Bakery,200,1,Rs.,0.0,Not rated,1,0,-1,-1
2900585,King's The Cake Shop,Bakery,Bhubaneshwar,Nayapalli,Bakery,250,1,Rs.,3.1,Average,4,3,-1,-1
2902060,Cookies,Bakery,Bhubaneshwar,Gajapati Nagar,Bakery,200,1,Rs.,0.0,Not rated,1,1,-1,-1
18753388,Mio Amore,Bakery,Bhubaneshwar,Lakshmi Sagar,"Bakery, Fast Food, Desserts",200,1,Rs.,0.0,Not rated,1,1,-1,-1
2901950,Bake Shop,Quick Bites,Bhubaneshwar,Jayadev Vihar,Bakery,350,1,Rs.,0.0,Not rated,1,1,-1,-1
19014422,Sai Krupa Ganguram Hotel And Cake Shop,Quick Bites,Bhubaneshwar,Kalinga Nagar,"South Indian, Desserts",200,1,Rs.,0.0,Not rated,1,0,-1,-1
2901954,Monginis,Quick Bites,Bhubaneshwar,Jayadev Vihar,Bakery,350,1,Rs.,0.0,Not rated,2,1,-1,-1
2901955,Cookie Man,Quick Bites,Bhubaneshwar,Jayadev Vihar,Bakery,0,1,Rs.,0.0,Not rated,2,1,-1,-1
18768610,Bakers Forcourt,Bakery,Bhubaneshwar,Patrapada,"Bakery, Tea, Coffee",500,2,Rs.,0.0,Not rated,1,0,-1,-1
18698496,The Cake Bake,Bakery,Bhubaneshwar,BJB Nagar,Bakery,300,1,Rs.,0.0,Not rated,1,1,-1,-1
2901702,Berry,Bakery,Bhubaneshwar,Jagmohan Nagar,"Bakery, Fast Food",250,1,Rs.,0.0,Not rated,1,0,-1,-1
19127437,Paris Bakery,Bakery,Bhubaneshwar,Nayapalli,"Fast Food, Bakery",350,1,Rs.,0.0,Not rated,0,0,-1,-1
18769041,Bakers,Bakery,Bhubaneshwar,Patrapada,"Bakery, Tea, Coffee",500,2,Rs.,0.0,Not rated,0,0,-1,-1
18768616,Bakers,Bakery,Bhubaneshwar,Patrapada,"Bakery, Tea, Coffee",500,2,Rs.,0.0,Not rated,0,0,-1,-1
19123626,Monginis- Suprit Bakery,Bakery,Bhubaneshwar,Jayadev Vihar,Desserts,350,1,Rs.,0.0,Not rated,0,0,-1,-1
19063306,Q Bakes,Bakery,Bhubaneshwar,Nayapalli,"Bakery, Desserts",200,1,Rs.,0.0,Not rated,0,0,-1,-1
18755568,Burnt,Food Court,Bhubaneshwar,Patia,Fast Food,300,1,Rs.,4.0,Very Good,69,26,-1,-1
18757967,Asia Seven Express,Food Court,Bhubaneshwar,Rasulgarh,Chinese,550,2,Rs.,3.4,Average,54,35,1,-1
19133560,WOW! Momo,Food Court,Bhubaneshwar,Rasulgarh,"Tibetan, Momos",250,1,Rs.,3.9,Good,3,12,1,-1
18768602,Zambar,Food Court,Bhubaneshwar,Patrapada,South Indian,600,2,Rs.,3.1,Average,4,3,-1,-1
2900199,Gupta's Sweets & Chat's,Quick Bites,Bhubaneshwar,Lakshmi Sagar,"North Indian, South Indian, Street Food, Mithai",300,1,Rs.,3.9,Good,125,69,1,-1
2900066,Shree Vineeth's,Quick Bites,Bhubaneshwar,Kharabela Nagar,"South Indian, Mithai",200,1,Rs.,4.0,Very Good,193,40,-1,-1
2900650,Narula Ice World,Sweet Shop,Bhubaneshwar,Kharabela Nagar,"Mithai, Desserts",400,1,Rs.,4.1,Very Good,146,30,-1,-1
2901845,Mukharuchi,Quick Bites,Bhubaneshwar,Sahid Nagar,Mithai,250,1,Rs.,3.8,Good,77,1,-1,-1
2901941,Sriyaram Sweets,Quick Bites,Bhubaneshwar,Chandrasekharpur,Mithai,200,1,Rs.,3.6,Good,64,12,1,-1
2902028,Narula Ice World,Sweet Shop,Bhubaneshwar,Sahid Nagar,"Mithai, Desserts",400,1,Rs.,3.8,Good,47,8,-1,-1
18867716,Mitha & Pitha,Sweet Shop,Bhubaneshwar,Chandrasekharpur,"Mithai, Odia",250,1,Rs.,3.6,Good,24,1,1,-1
2902091,Balaji Sweets,Sweet Shop,Bhubaneshwar,Jagmohan Nagar,Mithai,200,1,Rs.,3.0,Average,26,2,-1,-1
18805680,Mullick Mahasaya,Sweet Shop,Bhubaneshwar,Nayapalli,Mithai,150,1,Rs.,3.6,Good,16,12,-1,-1
2901841,Bapu Hotel & Sweets Stall,Sweet Shop,Bhubaneshwar,Sahid Nagar,"Mithai, South Indian",150,1,Rs.,3.3,Average,29,3,-1,-1
18824051,Ambika Sweets & Snacks,Sweet Shop,Bhubaneshwar,Jagmohan Nagar,Mithai,150,1,Rs.,3.3,Average,18,3,1,-1
2901918,Bay Leaf - Hotel Miland Palace,Quick Bites,Bhubaneshwar,Lakshmi Sagar,Desserts,350,1,Rs.,3.3,Average,11,9,-1,-1
2901938,Sita Ram Sweets,Quick Bites,Bhubaneshwar,Chandrasekharpur,Mithai,200,1,Rs.,3.1,Average,15,1,-1,-1
2900189,Atmaram's Sweets & Snacks,Sweet Shop,Bhubaneshwar,Chandrasekharpur,"Mithai, Fast Food",500,2,Rs.,3.2,Average,9,10,-1,-1
2901953,Srikhetra Vegetarian Restaurant,Quick Bites,Bhubaneshwar,Chandrasekharpur,"Fast Food, Mithai",200,1,Rs.,3.1,Average,8,1,-1,-1
18701274,Omm Sairam Restaurant,Quick Bites,Bhubaneshwar,Khandagiri,"Mithai, Odia",200,1,Rs.,3.2,Average,9,0,-1,-1
2901861,Maa Ganguram Sweets & Snacks,Quick Bites,Bhubaneshwar,Patia,Mithai,200,1,Rs.,3.1,Average,4,1,-1,-1
2901855,Kolkata Sweets,Quick Bites,Bhubaneshwar,Patia,Mithai,200,1,Rs.,3.0,Average,4,1,-1,-1
2901842,New Bidya Ganguram,Quick Bites,Bhubaneshwar,Sahid Nagar,"Mithai, Street Food",300,1,Rs.,0.0,Not rated,2,3,-1,-1
2901937,Sri Sri Sweets,Quick Bites,Bhubaneshwar,Chandrasekharpur,Mithai,200,1,Rs.,0.0,Not rated,3,1,-1,-1
2901857,Ganpati Sweets,Quick Bites,Bhubaneshwar,Patia,Mithai,200,1,Rs.,0.0,Not rated,2,0,-1,-1
2901965,Pitambar Sweets,Quick Bites,Bhubaneshwar,Chandrasekharpur,Mithai,200,1,Rs.,0.0,Not rated,2,1,-1,-1
18805661,Mullick Mahasaya,Sweet Shop,Bhubaneshwar,Patia,Mithai,150,1,Rs.,0.0,Not rated,1,0,-1,-1
2901888,Shree Sai Sweets,Quick Bites,Bhubaneshwar,Bapuji Nagar,"Mithai, Fast Food",150,1,Rs.,0.0,Not rated,0,0,-1,-1
18346990,Pegasus Restro Bar,Casual Dining,Bhubaneshwar,Unit 4,"Chinese, Continental, North Indian",800,2,Rs.,4.0,Very Good,237,67,-1,-1
18752637,Bengali Food Cuisine,Kiosk,Bhubaneshwar,Patia,Street Food,200,1,Rs.,3.4,Average,52,1,1,-1
18752632,Khabar Kolkata,Kiosk,Bhubaneshwar,Patia,Street Food,200,1,Rs.,3.3,Average,15,0,-1,-1
2901896,Green Table,Quick Bites,Bhubaneshwar,Kharabela Nagar,Fast Food,0,1,Rs.,3.0,Average,6,4,-1,-1
2901447,R N R Fast food,Kiosk,Bhubaneshwar,Khandagiri,"Chinese, Street Food",200,1,Rs.,3.1,Average,6,1,-1,-1
2901844,Mocktail Mafia,Quick Bites,Bhubaneshwar,Sahid Nagar,Beverages,150,1,Rs.,3.1,Average,4,0,-1,-1
19016520,Rupali Momo,Kiosk,Bhubaneshwar,Sahid Nagar,Momos,250,1,Rs.,0.0,Not rated,2,0,-1,-1
2902017,Big Chef,Kiosk,Bhubaneshwar,Sahid Nagar,Rolls,200,1,Rs.,0.0,Not rated,3,0,-1,-1
19004966,The Lassi Pub,Beverage Shop,Bhubaneshwar,Patia,"Beverages, Desserts",150,1,Rs.,3.8,Good,56,24,1,-1
18699863,Supriya Brownie & Shake,Beverage Shop,Bhubaneshwar,Kharabela Nagar,Beverages,150,1,Rs.,3.7,Good,36,13,-1,-1
2901854,Mocktail Mafia,Quick Bites,Bhubaneshwar,Patia,Beverages,0,1,Rs.,3.1,Average,6,2,-1,-1
18698485,Shake Inns,Beverage Shop,Bhubaneshwar,BJB Nagar,Beverages,150,1,Rs.,3.0,Average,6,4,-1,-1
18887342,Shake House,Beverage Shop,Bhubaneshwar,Patia,Beverages,150,1,Rs.,3.1,Average,6,1,-1,-1
19051588,Cane Delight,Beverage Shop,Bhubaneshwar,Sahid Nagar,Juices,250,1,Rs.,0.0,Not rated,1,0,-1,-1
19125070,Papercup Cold Bar,Beverage Shop,Bhubaneshwar,Chandrasekharpur,Beverages,150,1,Rs.,0.0,Not rated,0,0,-1,-1
2901872,KreamRoast,Quick Bites,Bhubaneshwar,Patia,Beverages,250,1,Rs.,0.0,Not rated,0,1,-1,-1
19083818,Rolling Crunchys,Food Truck,Bhubaneshwar,Jayadev Vihar,"Chinese, Italian, Lebanese, Biryani",250,1,Rs.,3.7,Good,24,38,1,-1
18662931,Black Spiny,Food Truck,Bhubaneshwar,Khandagiri,"Biryani, Chinese",200,1,Rs.,3.0,Average,72,3,-1,-1
2901913,Yum N Spice,Quick Bites,Bhubaneshwar,Patia,"North Indian, Chinese",300,1,Rs.,3.3,Average,24,0,-1,-1
18749734,BBQ Junction,Food Truck,Bhubaneshwar,Patia,"BBQ, Biryani",350,1,Rs.,3.3,Average,18,1,-1,-1
2901656,The BBSR Food Truck Co,Food Truck,Bhubaneshwar,Kalinga Nagar,"Fast Food, Chinese, Mughlai",300,1,Rs.,3.5,Good,19,1,-1,-1
2902054,Nawabi Dum,Food Truck,Bhubaneshwar,Nayapalli,Biryani,200,1,Rs.,3.4,Average,17,8,-1,-1
2901263,Flames Food Truck,Food Truck,Bhubaneshwar,Patia,Fast Food,250,1,Rs.,3.3,Average,10,7,-1,-1
18766354,3 Chef Food on Cart,Food Truck,Bhubaneshwar,Patia,"Fast Food, Biryani",150,1,Rs.,3.0,Average,8,0,-1,-1
2902055,Pirates Foods Smugglers,Food Truck,Bhubaneshwar,Patia,Fast Food,400,1,Rs.,2.9,Average,6,0,-1,-1
19031138,Waffle & Crepes,Food Truck,Bhubaneshwar,Kharabela Nagar,"Desserts, Fast Food",150,1,Rs.,0.0,Not rated,3,1,-1,-1
2901912,D' Cafe,Quick Bites,Bhubaneshwar,Patia,"South Indian, Beverages",0,1,Rs.,0.0,Not rated,3,0,-1,-1
2901944,Me Ma's,Food Truck,Bhubaneshwar,Kharabela Nagar,"Biryani, Fast Food, Street Food",150,1,Rs.,0.0,Not rated,3,0,-1,-1
18698184,Mexican,Food Truck,Bhubaneshwar,Jagmohan Nagar,"Fast Food, Italian, Mexican",200,1,Rs.,0.0,Not rated,1,1,-1,-1
2902114,Amesta,Food Truck,Bhubaneshwar,Baramunda,"Fast Food, Beverages",300,1,Rs.,0.0,Not rated,1,0,-1,-1
18699014,Sukarya Foods,Food Truck,Bhubaneshwar,Kalinga Nagar,Fast Food,200,1,Rs.,0.0,Not rated,1,0,-1,-1
